date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-06-16,658.7999877929688,662.5,642.7999877929688,658.7999877929688,658.7999877929688,736925,0.0,0.0
2025-06-17,663.0,663.0,645.0,646.8499755859375,646.8499755859375,630560,0.0,0.0
2025-06-18,646.8499755859375,664.5,645.3499755859375,650.9500122070312,650.9500122070312,925059,0.0,0.0
2025-06-19,654.0,654.0,621.0,622.5999755859375,622.5999755859375,1322163,0.0,0.0
2025-06-20,622.5999755859375,633.5499877929688,613.9500122070312,617.0999755859375,617.0999755859375,4454650,0.0,0.0
2025-06-23,614.5499877929688,631.2000122070312,608.1500244140625,629.7000122070312,629.7000122070312,1169567,0.0,0.0
2025-06-24,640.4500122070312,644.8499755859375,630.0,631.8499755859375,631.8499755859375,1176752,0.0,0.0
2025-06-25,635.0,640.75,632.7000122070312,634.1500244140625,634.1500244140625,1280646,0.0,0.0
2025-06-26,640.0,648.9000244140625,634.3499755859375,645.5499877929688,645.5499877929688,2065705,0.0,0.0
2025-06-27,648.0,693.9000244140625,647.7999877929688,682.4500122070312,682.4500122070312,11651442,0.0,0.0
2025-06-30,684.0,687.2000122070312,670.0,675.75,675.75,1452561,0.0,0.0
2025-07-01,677.0,684.0,664.2999877929688,666.7000122070312,666.7000122070312,1026690,0.0,0.0
2025-07-02,669.0499877929688,672.3499755859375,660.2999877929688,663.2000122070312,663.2000122070312,611592,0.0,0.0
2025-07-03,665.4500122070312,670.0,661.0,663.9000244140625,663.9000244140625,391058,0.0,0.0
2025-07-04,664.0,672.5999755859375,656.75,660.0999755859375,660.0999755859375,732740,0.0,0.0
2025-07-07,663.0499877929688,665.0,655.0,656.5,656.5,440055,0.0,0.0
2025-07-08,659.0,664.4000244140625,650.0,653.4500122070312,653.4500122070312,523872,0.0,0.0
2025-07-09,657.5,660.7999877929688,650.0,650.9000244140625,650.9000244140625,564106,0.0,0.0
2025-07-10,652.75,658.8499755859375,650.0,651.9500122070312,651.9500122070312,446183,0.0,0.0
2025-07-11,652.0,655.5,641.0999755859375,644.75,644.75,427786,0.0,0.0
2025-07-14,649.9000244140625,656.0,640.0,646.7000122070312,646.7000122070312,675567,0.0,0.0
2025-07-15,651.0,653.4500122070312,645.5,647.75,647.75,467659,0.0,0.0
2025-07-16,649.7999877929688,662.75,649.0,659.9000244140625,659.9000244140625,852507,0.0,0.0
2025-07-17,662.0,666.9000244140625,656.1500244140625,661.6500244140625,661.6500244140625,673880,0.0,0.0
2025-07-18,662.5499877929688,664.5999755859375,649.1500244140625,653.4500122070312,653.4500122070312,478772,0.0,0.0
2025-07-21,655.0,661.9000244140625,648.0,657.75,657.75,416154,0.0,0.0
2025-07-22,661.9000244140625,662.2999877929688,645.0,646.9500122070312,646.9500122070312,445162,0.0,0.0
2025-07-23,651.7999877929688,654.9000244140625,647.2999877929688,652.0999755859375,652.0999755859375,398214,0.0,0.0
2025-07-24,652.0,655.3499755859375,642.5,644.75,644.75,321771,0.0,0.0
2025-07-25,645.2999877929688,647.4500122070312,622.0999755859375,624.0999755859375,624.0999755859375,553055,0.0,0.0
2025-07-28,627.9500122070312,638.9000244140625,621.0999755859375,625.6500244140625,625.6500244140625,610775,0.0,0.0
2025-07-29,628.9500122070312,631.0,618.0,629.3499755859375,629.3499755859375,620849,0.0,0.0
2025-07-30,633.0,636.0999755859375,623.5499877929688,625.1500244140625,625.1500244140625,330702,0.0,0.0
2025-07-31,620.0,621.5,602.4500122070312,604.0999755859375,604.0999755859375,970390,0.0,0.0
2025-08-01,617.0,617.0,592.7000122070312,595.4000244140625,595.4000244140625,827372,0.0,0.0
2025-08-04,600.8499755859375,607.1500244140625,594.0499877929688,606.0999755859375,606.0999755859375,481108,0.0,0.0
2025-08-05,604.0,608.0,593.7000122070312,595.8499755859375,595.8499755859375,464528,0.0,0.0
2025-08-06,597.0999755859375,598.7999877929688,586.5,589.0,589.0,404411,0.0,0.0
2025-08-07,589.0,594.75,577.0999755859375,591.8499755859375,591.8499755859375,631605,0.0,0.0
2025-08-08,595.0,598.9500122070312,582.0,584.5999755859375,584.5999755859375,434493,0.0,0.0
2025-08-11,585.5999755859375,598.9500122070312,582.1500244140625,596.2999877929688,596.2999877929688,529688,0.0,0.0
2025-08-12,599.0,615.5,596.0499877929688,611.8499755859375,611.8499755859375,927355,0.0,0.0
2025-08-13,611.8499755859375,616.1500244140625,604.0,609.25,609.25,351327,0.0,0.0
2025-08-14,611.0,617.0,605.7000122070312,607.3499755859375,607.3499755859375,279633,0.0,0.0
2025-08-18,612.0,629.0999755859375,609.0499877929688,623.5499877929688,623.5499877929688,619968,0.0,0.0
2025-08-19,625.5999755859375,633.2999877929688,625.0499877929688,628.75,628.75,473682,0.0,0.0
2025-08-20,625.0999755859375,635.0,625.0999755859375,630.4000244140625,630.4000244140625,555892,0.0,0.0
2025-08-21,634.0,634.0,616.5499877929688,617.9500122070312,617.9500122070312,309973,0.0,0.0
2025-08-22,618.0,623.0,613.5499877929688,617.75,617.75,294230,0.0,0.0
2025-08-25,620.0,633.2000122070312,618.1500244140625,631.25,631.25,722258,0.0,0.0
2025-08-26,630.0999755859375,644.5,625.5,635.7000122070312,635.7000122070312,1256023,0.0,0.0
2025-08-28,626.0,631.6500244140625,585.0999755859375,592.5499877929688,592.5499877929688,3247580,0.0,0.0
2025-08-29,593.0,595.0,583.75,591.0999755859375,591.0999755859375,839227,0.0,0.0
2025-09-01,593.9000244140625,597.75,592.4000244140625,594.1500244140625,594.1500244140625,397205,0.0,0.0
2025-09-02,594.4500122070312,603.0,593.0,595.8499755859375,595.8499755859375,381413,0.0,0.0
2025-09-03,598.75,601.2999877929688,595.2999877929688,597.1500244140625,597.1500244140625,286955,0.0,0.0
2025-09-04,597.9500122070312,604.9500122070312,595.0,596.0499877929688,596.0499877929688,298857,0.0,0.0
2025-09-05,597.25,599.75,588.2000122070312,590.4000244140625,590.4000244140625,268110,0.0,0.0
2025-09-08,593.0999755859375,601.8499755859375,590.0,592.2999877929688,592.2999877929688,431824,0.0,0.0
2025-09-09,595.0,598.2000122070312,592.0499877929688,594.5999755859375,594.5999755859375,217589,0.0,0.0
2025-09-10,597.2999877929688,602.7000122070312,596.0499877929688,597.8499755859375,597.8499755859375,398054,0.0,0.0
2025-09-11,600.4000244140625,628.9500122070312,598.2999877929688,606.25,606.25,1876056,0.0,0.0
2025-09-12,610.0,611.0,604.2000122070312,605.5999755859375,605.5999755859375,388478,0.0,0.0
2025-09-15,607.0,609.6500244140625,603.2999877929688,605.2000122070312,605.2000122070312,314243,0.0,0.0
2025-09-16,609.7000122070312,609.7000122070312,604.0,605.8499755859375,605.8499755859375,267037,0.0,0.0
2025-09-17,610.0,612.5499877929688,605.0,607.0499877929688,607.0499877929688,321528,0.0,0.0
2025-09-18,608.0,610.9500122070312,605.1500244140625,606.9500122070312,606.9500122070312,320497,0.0,0.0
2025-09-19,635.0,687.75,634.25,651.4500122070312,651.4500122070312,16380380,0.0,0.0
2025-09-22,656.0,781.7000122070312,652.3499755859375,780.75,780.75,38847632,0.0,0.0
2025-09-23,790.0,798.0,716.2000122070312,722.9500122070312,722.9500122070312,14832905,0.0,0.0
2025-09-24,724.0,724.75,662.5,667.2999877929688,667.2999877929688,6306234,0.0,0.0
2025-09-25,668.0,705.0,663.25,671.7000122070312,671.7000122070312,8172631,0.0,0.0
2025-09-26,674.5,681.9500122070312,646.5,649.25,649.25,3164703,0.0,0.0
2025-09-29,658.7999877929688,658.7999877929688,627.3499755859375,629.7000122070312,629.7000122070312,2063464,0.0,0.0
2025-09-30,635.0,637.4000244140625,618.0,625.2999877929688,625.2999877929688,1546854,0.0,0.0
2025-10-01,630.0499877929688,651.9000244140625,626.1500244140625,641.0999755859375,641.0999755859375,2231579,0.0,0.0
2025-10-03,644.5999755859375,644.5999755859375,631.9500122070312,637.25,637.25,1117569,0.0,0.0
2025-10-06,640.0,641.0,630.5499877929688,633.4500122070312,633.4500122070312,836261,0.0,0.0
2025-10-07,635.5999755859375,655.7000122070312,633.5,636.0999755859375,636.0999755859375,1784826,0.0,0.0
2025-10-08,638.0,638.4000244140625,627.2000122070312,629.25,629.25,742143,0.0,0.0
2025-10-09,625.4000244140625,632.0,624.0499877929688,627.7000122070312,627.7000122070312,697062,0.0,0.0
2025-10-10,628.5,632.9000244140625,626.2000122070312,628.0499877929688,628.0499877929688,635866,0.0,0.0
2025-10-13,625.0,628.4000244140625,620.1500244140625,625.3499755859375,625.3499755859375,713900,0.0,0.0
2025-10-14,626.0,631.9000244140625,615.0999755859375,616.75,616.75,778963,0.0,0.0
2025-10-15,619.2000122070312,624.7000122070312,613.7000122070312,619.0,619.0,733685,0.0,0.0
2025-10-16,621.9500122070312,628.25,620.2999877929688,621.6500244140625,621.6500244140625,507032,0.0,0.0
2025-10-17,622.1500244140625,639.9500122070312,617.0,619.7999877929688,619.7999877929688,1423512,0.0,0.0
2025-10-20,621.9000244140625,623.7000122070312,617.5999755859375,620.7000122070312,620.7000122070312,600378,0.0,0.0
2025-10-21,624.0,627.3499755859375,621.0,623.2999877929688,623.2999877929688,120665,0.0,0.0
