date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-04-21,229.0,235.3000030517578,227.10000610351562,234.24000549316406,234.24000549316406,66028530,0.0,0.0
2025-04-22,236.0,243.4499969482422,235.0,237.47000122070312,237.47000122070312,59667380,0.0,0.0
2025-04-23,237.47999572753906,240.25,233.0500030517578,239.24000549316406,239.24000549316406,42294680,0.0,0.0
2025-04-24,237.0,241.3699951171875,235.0,236.3800048828125,236.3800048828125,46103360,0.0,0.0
2025-04-25,235.89999389648438,239.0,227.30999755859375,228.80999755859375,228.80999755859375,32437650,0.0,0.0
2025-04-28,226.0,231.99000549316406,225.05999755859375,227.2100067138672,227.2100067138672,29327020,0.0,0.0
2025-04-29,228.3699951171875,234.24000549316406,226.60000610351562,231.11000061035156,231.11000061035156,32761970,0.0,0.0
2025-04-30,232.0,234.75,226.10000610351562,232.52000427246094,232.52000427246094,45831740,0.0,0.0
2025-05-02,220.0500030517578,239.5,220.0500030517578,234.2899932861328,234.2899932861328,104910300,0.0,0.0
2025-05-05,234.5,240.97000122070312,232.92999267578125,239.89999389648438,239.89999389648438,37948110,0.0,0.0
2025-05-06,240.0,241.5,231.85000610351562,232.63999938964844,232.63999938964844,25327710,0.0,0.0
2025-05-07,228.60000610351562,237.6699981689453,228.60000610351562,236.89999389648438,236.89999389648438,31614850,0.0,0.0
2025-05-08,235.25,236.4499969482422,226.60000610351562,229.80999755859375,229.80999755859375,49888440,0.0,0.0
2025-05-09,222.0,229.0,222.0,227.13999938964844,227.13999938964844,24415320,0.0,0.0
2025-05-12,232.0,240.0,232.0,239.5,239.5,31757000,0.0,0.0
2025-05-13,238.0,239.47000122070312,231.0500030517578,231.64999389648438,231.64999389648438,44837480,0.0,0.0
2025-05-14,232.0,237.44000244140625,232.0,236.86000061035156,236.86000061035156,23158210,0.0,0.0
2025-05-15,236.1999969482422,245.3000030517578,233.75,242.58999633789062,242.58999633789062,40335990,0.0,0.0
2025-05-16,242.60000610351562,246.94000244140625,242.0,245.75999450683594,245.75999450683594,30854380,0.0,0.0
2025-05-19,245.83999633789062,246.58999633789062,237.42999267578125,238.02999877929688,238.02999877929688,21817610,0.0,0.0
2025-05-20,240.0,240.0,227.8800048828125,228.27999877929688,228.27999877929688,45891390,0.0,0.0
2025-05-21,227.0,230.3000030517578,224.17999267578125,229.97000122070312,229.97000122070312,47166130,0.0,0.0
2025-05-22,228.97000122070312,230.8800048828125,227.02999877929688,229.02000427246094,229.02000427246094,28795940,0.0,0.0
2025-05-23,229.1199951171875,240.6999969482422,228.8699951171875,237.5500030517578,237.5500030517578,42180090,0.0,0.0
2025-05-26,232.8000030517578,232.8000030517578,225.64999389648438,226.8000030517578,226.8000030517578,89147290,0.0,0.0
2025-05-27,226.39999389648438,227.47000122070312,221.10000610351562,224.7899932861328,224.7899932861328,224659100,0.0,0.0
2025-05-28,225.89999389648438,225.89999389648438,223.1999969482422,224.17999267578125,224.17999267578125,43525020,0.0,0.0
2025-05-29,224.5,229.35000610351562,224.02999877929688,228.3699951171875,228.3699951171875,54574820,0.0,0.0
2025-05-30,226.55999755859375,243.0,226.55999755859375,238.30999755859375,238.30999755859375,467574000,0.0,0.0
2025-06-02,237.30999755859375,243.0,236.11000061035156,241.1999969482422,241.1999969482422,55690200,0.0,0.0
2025-06-03,245.0,245.8300018310547,236.75,237.6999969482422,237.6999969482422,91875210,0.0,0.0
2025-06-04,237.10000610351562,248.0,237.10000610351562,245.67999267578125,245.67999267578125,70626620,0.0,0.0
2025-06-05,248.0,260.2200012207031,247.99000549316406,256.55999755859375,256.55999755859375,127795200,0.0,0.0
2025-06-06,256.55999755859375,264.0,256.010009765625,261.8599853515625,261.8599853515625,66234450,0.0,0.0
2025-06-09,261.8999938964844,262.9800109863281,255.35000610351562,256.8399963378906,256.8399963378906,33660850,0.0,0.0
2025-06-10,256.79998779296875,256.79998779296875,252.35000610351562,255.67999267578125,255.67999267578125,36662940,0.0,0.0
2025-06-11,255.67999267578125,260.19000244140625,255.3000030517578,257.07000732421875,257.07000732421875,40554760,0.0,0.0
2025-06-12,257.07000732421875,257.1000061035156,250.35000610351562,251.55999755859375,251.55999755859375,24298790,0.0,0.0
2025-06-13,243.25999450683594,250.24000549316406,243.25999450683594,249.0800018310547,249.0800018310547,30512910,0.0,0.0
2025-06-16,249.0,253.52000427246094,248.7100067138672,252.14999389648438,252.14999389648438,26481950,0.0,0.0
2025-06-17,251.3000030517578,252.0,246.85000610351562,247.25,247.25,20651960,0.0,0.0
2025-06-18,247.3000030517578,250.2100067138672,247.16000366210938,248.41000366210938,248.41000366210938,17297190,0.0,0.0
2025-06-19,247.99000549316406,254.8000030517578,247.2100067138672,249.4199981689453,249.4199981689453,32347920,0.0,0.0
2025-06-20,249.00999450683594,254.14999389648438,249.00999450683594,253.3300018310547,253.3300018310547,50201710,0.0,0.0
2025-06-23,250.14999389648438,255.8000030517578,250.0500030517578,254.63999938964844,254.63999938964844,21523140,0.0,0.0
2025-06-24,257.0,260.0,254.22000122070312,255.07000732421875,255.07000732421875,35638620,0.0,0.0
2025-06-25,256.1099853515625,259.4200134277344,255.10000610351562,258.8599853515625,258.8599853515625,26412590,0.0,0.0
2025-06-26,259.4200134277344,266.25,258.95001220703125,265.17999267578125,265.17999267578125,47100080,0.0,0.0
2025-06-27,266.489990234375,266.489990234375,261.0,261.8599853515625,261.8599853515625,61545450,0.0,0.0
2025-06-30,262.0,265.19000244140625,262.0,264.1499938964844,264.1499938964844,21588940,0.0,0.0
2025-07-01,264.75,264.8500061035156,259.6000061035156,261.0,261.0,17220730,0.0,0.0
2025-07-02,260.5,261.8500061035156,257.6000061035156,259.75,259.75,14940240,0.0,0.0
2025-07-03,260.1000061035156,264.29998779296875,260.0,260.8500061035156,260.8500061035156,19402940,0.0,0.0
2025-07-04,262.1000061035156,263.70001220703125,259.6499938964844,261.3999938964844,261.3999938964844,13076740,0.0,0.0
2025-07-07,261.3999938964844,261.54998779296875,256.20001220703125,258.54998779296875,258.54998779296875,25446180,0.0,0.0
